name,price,sales,shop_name,shop_link,product_link,image_link,shipping_insurance,free_shipping,province,city
【鹅绒】柒牌男士羽绒服2023新款冬季时尚休闲翻领保暖工装外套男,695,200+人付款,柒牌官方旗舰店,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWXzXmXjQWo2KJMQH54WbSiSmLrYmPFEWW4kpMB1yz5X5B,https://detail.tmall.com/item.htm?id=735541945751&ns=1&abbucket=11,https://gw.alicdn.com/imgextra/O1CN011YTsZv1jX9lqVX1IH_!!682444557-0-picasso.jpg_360x360q90.jpg_.webp,False,False,福建,泉州
李宁羽绒服 2023冬季新品女子防泼水抗静电鸭绒短款AYMT096,359,400+人付款,五环体育运动正品店,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HArJjRUQ4VuWgAUdPmhqh9Tz,https://item.taobao.com/item.htm?id=742409332472&ns=1&abbucket=11#detail,https://g-search2.alicdn.com/img/bao/uploaded/i4/i1/78934080/O1CN01Dju87E1g0gq85JbUR_!!78934080.jpg_360x360q90.jpg_.webp,True,True,陕西,西安
PUMA彪马官方 新款大童女子休闲连帽DOWN PARKA 589566,274,31人付款,PUMA官方outlet店,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWQDHkFDrpQ8UtHL31DPfJi2or2MiEUbtaLuQKp68JHMSB,https://detail.tmall.com/item.htm?id=747958487945&ns=1&abbucket=11,https://g-search3.alicdn.com/img/bao/uploaded/i4/i3/2212440376545/O1CN01RcGEvL1yDf9LizpDl_!!2212440376545.jpg_360x360q90.jpg_.webp,False,True,江苏,苏州
鸿星尔克羽绒服女冬季女款防风鸭绒短款面包夹克外套上衣女,199,100+人付款,鸿星尔克官方旗舰店,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWS3jPuvH64EsziTodnQab598mSymP9uT3b3X8ZyEa9TUd,https://detail.tmall.com/item.htm?id=680706487919&ns=1&abbucket=11,https://g-search3.alicdn.com/img/bao/uploaded/i4/i4/349740505/O1CN01huYJ8J1FbKukuAx8N_!!349740505.jpg_360x360q90.jpg_.webp,True,True,福建,漳州
【重磅鹅绒】杉杉立领羽绒服男2023冬季新款防寒保暖通勤加厚外套,1004,59人付款,杉杉官方旗舰店,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWWmiq6mHxEeGrJV5pDnvCbDAaKTNhjmzH6FsRuPNais21,https://detail.tmall.com/item.htm?id=739148448032&ns=1&abbucket=11,https://gw.alicdn.com/imgextra/O1CN01ZUsoMd1wFpnWKONVy_!!729426279-0-picasso.jpg_360x360q90.jpg_.webp,True,True,福建,泉州
北京电影学院北电羽绒服北影正版超厚男女款加长过膝艺考校反季,899,46人付款,深明旗舰店,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWNAuGNZuWZTgpDZ1KRbTQPT6YWNyZzUDBLsG88EjqyTQ7,https://detail.tmall.com/item.htm?id=729592478974&ns=1&abbucket=11,https://g-search2.alicdn.com/img/bao/uploaded/i4/i4/2215869082726/O1CN01xL0DSk1W0YYfFCSAR_!!0-item_pic.jpg_360x360q90.jpg_.webp,True,True,北京,
森马旗下棉致冬季羽绒棉服2023新款潮流工装连帽外套男士保暖棉衣,158,300+人付款,SEMIRI中国男装,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWPQCwEKMbB95Sz22EBobpHxzdj3KXAwY9rFJP7wCgTZTM,https://item.taobao.com/item.htm?id=744506483626&ns=1&abbucket=11#detail,https://g-search2.alicdn.com/img/bao/uploaded/i4/i1/2209924279799/O1CN01o6x2w12MFzw3SCGGF_!!2209924279799-0-picasso.jpg_360x360q90.jpg_.webp,True,True,福建,厦门
反季黑色长款羽绒服女2023新款中长款过膝白鸭绒保暖学院风冬外套,188,,ZZ家高端羽绒服,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWUH6pd7uvnvifsjbSNi92Bs5TzZdCDhKTckVGgFLDeLdL,https://item.taobao.com/item.htm?id=731168855140&ns=1&abbucket=11#detail,https://g-search2.alicdn.com/img/bao/uploaded/i4/i4/2068851642/O1CN013uKQmc1O05Cc81P92_!!2068851642.jpg_360x360q90.jpg_.webp,True,True,浙江,
青少年男款羽绒服男冬季潮牌2023学生穿搭加厚套装男士白鸭绒外套,243,55人付款,爵时代旗舰店,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWVhsdyxmABMc6TpEhzDTo6GgctiZmjGQQpkAC5DWQtp1k,https://detail.tmall.com/item.htm?id=744868660113&ns=1&abbucket=11,https://g-search3.alicdn.com/img/bao/uploaded/i4/i2/3174775822/O1CN01qf2Rzu1ssWmpwl5AO_!!0-item_pic.jpg_360x360q90.jpg_.webp,True,True,江苏,苏州
波司登羽绒服男士轻薄2023秋新款简约百搭连帽保暖防风鹅绒男外套,599,100+人付款,波司登企业店BF592,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWYATfEzFp4Y8uqFEYoc3jf8QTWx7jktZGZ2mN6AXyCLE5,https://item.taobao.com/item.htm?id=735753207982&ns=1&abbucket=11#detail,https://g-search3.alicdn.com/img/bao/uploaded/i4/i1/291818736/O1CN01CO7L1m2EP8tvBuNZt_!!291818736.jpg_360x360q90.jpg_.webp,True,True,江苏,苏州
中国乔丹抗寒运动长款羽绒服女2023冬季新款保暖防水抗静电外套女,349,25人付款,乔丹官方旗舰店,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWNRV23WDz4aD9HLBgcJ9LhDxt1L4temp3zUx6y8DD1gXK,https://detail.tmall.com/item.htm?id=738960516553&ns=1&abbucket=11,https://g-search1.alicdn.com/img/bao/uploaded/i4/i4/458694874/O1CN0194rL761lsLKCg4zyO_!!458694874.jpg_360x360q90.jpg_.webp,True,True,福建,厦门
鸭鸭羽绒服女2023年秋冬新短款加厚连帽宽松百搭休闲保暖外套C,399,100+人付款,鸭鸭官方旗舰店,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWKPMpGHHXwsoKaNSiF6sLCTkYbQmeqWFPvvfNMDsSczJu,https://detail.tmall.com/item.htm?id=743680317477&ns=1&abbucket=11,https://gw.alicdn.com/imgextra/O1CN01lmDqBt1lJXDuMdsYU_!!925814798-0-picasso.jpg_360x360q90.jpg_.webp,True,True,浙江,嘉兴
雪中飞小个子羽绒服女短款2023年新款休闲宽松面包冬季连帽外套,339,200+人付款,雪中飞官方outlets店,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWMz7ktceFhEo5adTGuk8JByKKZ55XGdr48Vtk5rDaDMam,https://detail.tmall.com/item.htm?id=730900866618&ns=1&abbucket=11,https://g-search1.alicdn.com/img/bao/uploaded/i4/i3/2201209761855/O1CN01fy0Gw01PZdbS47RuV-2201209761855.jpg_360x360q90.jpg_.webp,True,True,安徽,合肥
[郭品超同款]Navigare意大利小帆船三防男冬季休闲保暖外套,1298,,navigare纳维凯尔旗舰店,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWQnbYhx2xurKDxkv6hwwy23Fqm1cnt2DYxNMoSXBmhkXx,https://detail.tmall.com/item.htm?id=738055399810&ns=1&abbucket=11,https://picasso.alicdn.com/imgextra/O1CNA1rSTmrn1Iu3xCW0bp5_!!3432100952-0-psf.jpg_360x360q90.jpg_.webp,True,True,江苏,无锡
HLA/海澜之家羽绒服2023秋冬新挺括保暖纯色字母绣花白鸭绒外套男,528,100+人付款,海澜之家官方旗舰店,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWXsnsRN4ZeinxZeY8bsKDGDfoCCm3q47x7qWYLzYFViQ1,https://detail.tmall.com/item.htm?id=731663357594&ns=1&abbucket=11,https://g-search3.alicdn.com/img/bao/uploaded/i4/i3/693060164/O1CN0149Q4h41D59pyLpxRH_!!0-item_pic.jpg_360x360q90.jpg_.webp,False,True,江苏,无锡
男女冬季新款大毛领中长款白鸭绒羽绒服时尚工装连帽外套加厚保暖,349,100+人付款,自我风格,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWLbm7jxQjTLyie2dtt1iyNugqoQMrhDuKtHPtgjHgeQew,https://item.taobao.com/item.htm?id=747922432691&ns=1&abbucket=11#detail,https://g-search3.alicdn.com/img/bao/uploaded/i4/i4/2624824066/O1CN01SscG271fuHIa9TJru_!!2624824066.png_360x360q90.jpg_.webp,True,True,浙江,杭州
骆驼运动立领短款羽绒服女2023冬季新款90鸭绒轻薄防风保暖衣,259,400+人付款,骆驼官方旗舰店,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWWFUaKZJAq8USGU6H17siiQaumLyDZKxBjaztyNt6EymB,https://detail.tmall.com/item.htm?id=728962511461&ns=1&abbucket=11,https://g-search3.alicdn.com/img/bao/uploaded/i4/i3/648476316/O1CN019MiWNj1wWmS2rRvUe_!!0-item_pic.jpg_360x360q90.jpg_.webp,False,True,广东,广州
李宁CF溯羽绒服 | 23秋冬秀款短款户外男女保暖加厚连帽运动,488,400+人付款,中国李宁旗舰店,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWN2CnPRU6NhoKPeCVBupjkqwo7p6fjadxFEmj8XsrRR19,https://detail.tmall.com/item.htm?id=735325506966&ns=1&abbucket=11,https://g-search2.alicdn.com/img/bao/uploaded/i4/i2/2200788949915/O1CN01FEfptE2N77tN5ZFHW_!!0-item_pic.jpg_360x360q90.jpg_.webp,True,True,上海,
若宿/UCUB新款95白鸭绒羽绒服女短款冬季立领加厚保暖小个子外套,279,600+人付款,若宿旗舰店,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWNDUnaGkDKdqHhs7sbtQFU39DQDB8Dz45JP54wx3q1Qh4,https://detail.tmall.com/item.htm?id=743845348474&ns=1&abbucket=11,https://gw.alicdn.com/imgextra/O1CN01aWz9SY1j8smKJM3go_!!2208611664504-0-picasso.jpg_360x360q90.jpg_.webp,True,True,浙江,嘉兴
雪中飞2023秋冬新款女士中长款貉子大毛领时尚气质插肩保暖,589,65人付款,雪中飞官方旗舰店,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWSFeR1Vr7si3Joqy9Ffw5NdWpXVRyzwmkPEgJUQL5fhiZ,https://detail.tmall.com/item.htm?id=738868275718&ns=1&abbucket=11,https://g-search2.alicdn.com/img/bao/uploaded/i4/i4/407916093/O1CN01ZZzh2H1use7r2CC74-407916093.jpg_360x360q90.jpg_.webp,False,True,江苏,苏州
李宁火锅羽绒服 | 2023冬季女士防泼水立领鸭绒保暖宽松运动上衣,589,3人付款,李宁官方网店,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HAYwsfvxKCBqF9pxnaiY2fx1,https://detail.tmall.com/item.htm?id=743511873376&ns=1&abbucket=11,https://g-search3.alicdn.com/img/bao/uploaded/i4/i4/92688455/O1CN010c4hVx2CKRcjybmbv_!!0-item_pic.jpg_360x360q90.jpg_.webp,True,True,上海,
恒源祥中年羽绒服男短款爸爸装加厚大码休闲白鸭绒老年人保暖外套,228,200+人付款,华北品牌精品馆,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWLyMHx4WSBRWMqNMQunDkmNUUGeX2o14ksGhwshU3ckFn,https://item.taobao.com/item.htm?id=684807736644&ns=1&abbucket=11#detail,https://g-search1.alicdn.com/img/bao/uploaded/i4/i3/1649369959/O1CN01efxP452NRHJSjQz76_!!1649369959.jpg_360x360q90.jpg_.webp,True,True,上海,
Lee teim夜光羽绒服男白鸭绒2023冬季新款连帽女外套宽松潮牌户外,538,12人付款,Lee Teim联名线上店,https://click.simba.taobao.com/cc_im?p=%D3%F0%C8%DE%B7%FE&s=284484784&k=1025&e=jwWfpoY1uEIO6sqziRfDYw%2FKn%2FYQvDCGyhiewU%2BXhAELsc%2BYP49ungfgtyMRdJUYlznKkJgGN6800FpOgM1fyiZvtRJHkvVwsnTEbrEBA%2F9khwh8Aje4PAr1SNvdTe6e2uZZP90tqYOzAXhd1Jm%2BUyZ8ncwNYsRGjl71H7CAujy0UfpmDEH2Gm4uzXysSTsIuV0e933q4Q0nkQTQrobZRJFBaShJCcTFWHZinAaCxyr%2FDVFdWSbYFbuD0xTPwytpPK2L0v1jSCTTxiyNDrD91clyWd0LvojN7VIoL0METuxE7rdWSkSrWgY0GWe7H%2F0m9cR75h6ETk9W5btiLb7d6%2BcIj4jQwWiExzZ07650cYoWWhvWrPuGsOr2wkU1APzCD7zGeUqoHSm%2FQR%2BqdDICkIxXPVsSjP6dGYZPMXFtBgAkGT%2FhwUdv4%2FivQJ8y78h0kFi6qu0KtzWED7IDuJP51WdrlAnidcysJsu3n6yYGEQnysRuCBuUYycXdpXfR8vof8%2FID56hsH56E22WMlwSR3wV3ZZVvPz9kNxVfwGJ40yjGtiVRlbpu9OZllRPdih28Gzqtibhz6buvsG3Nn%2B7ebhLzq%2BdEoxP7KnbyH55EVljuxLLdY%2B8jXM667tfx6BdkkZVpysUeR0rMwjAzxElL%2B41ESsrcJuOboBCL%2BqCCtnrdW%2F6p6E%2FLOjcCVeHLHTVTMi1pDPTsFp9jQrMvb%2BqgTmorHzh%2BMqfdHiAlqORntBYy70aYAFfSxP9%2F46yR8s4clcYoYXMTZSMLVfulH8Gh%2FZGOoMNiG5tlg4yNPtjRZwfiKqxqVCvv5QaE2AfPQH0g%2F5CnmERgtH9iAGRTVzwOzrcHgQfZCkN27GX5GW7oyxLtJS9aV7ssMc2dO%2BudHGK%2Fyj1S5yBlXSeAVQTMza2%2FlLrh%2FOMLE4yn69Ba7oS2powINjtYJmVPZ97fvbpdZaB9hOZRSYXB7G7yl76D7OLJkdjESba%2BGH3bIHa%2BQ46pQAT1tItBk2Mr4fl992%2BBcFb,https://click.simba.taobao.com/cc_im?p=%D3%F0%C8%DE%B7%FE&s=284484784&k=1049&e=RN%2Bgw3F3v5wO6sqziRfDYw%2FKn%2FYQvDCGyhiewU%2BXhAELsc%2BYP49ungfgtyMRdJUYlznKkJgGN68Teey7I3lMtiZvtRJHkvVwsnTEbrEBA%2F9khwh8Aje4PAr1SNvdTe6e2uZZP90tqYOzAXhd1Jm%2BUyZ8ncwNYsRGjl71H7CAujy0UfpmDEH2Gm4uzXysSTsIuV0e933q4Q0nkQTQrobZRJFBaShJCcTFWHZinAaCxyr%2FDVFdWSbYFbuD0xTPwytpPK2L0v1jSCTTxiyNDrD91clyWd0LvojN7VIoL0METuxE7rdWSkSrWgY0GWe7H%2F0m9cR75h6ETk9W5btiLb7d6%2BcIj4jQwWiExzZ07650cYoWWhvWrPuGsAHLbJsRv57oJC4lSZrkWWZBLkgplhSSaDzMmeiuqatGFKhlhlLIX0VWcuhcuVdWY2n4ow37qVCGrS%2BlFkgdkj0xAq0ONI1JPGrsEyFVNinJ%2B4WE%2FKRWyuE3OVBvzNvxhdhSXStIbeSVtQqqQGopGq5i78hjpU7CI3%2FPyA%2BeobB%2B3HM6MgN5QOpWRHUudXM%2FTc46GRGav%2Fbz4Gr%2FZnm1iT%2FIhN7nnl8%2B7BF6r4x6%2F7J%2FqQkSJ1ewUikVGS1GpTNjK%2FoorWl4Sjyz9Wr0nvPMO4zlpui51xkBO%2B5othP7sCbjTSS6nqHkEoc9R%2B98gQqXzOCDiC%2BqExOPaBSlNpPEJNrBKsOB4Ztk5kNC5Q0Nf70mQFA%2F0OvzZhx1IZ3nE7RGijVaYbO%2F4Vi7o47EOPD%2FVYqTT6XrcDZN%2BGt5EWpNZTEw7j%2FI2L7N7%2B0IMH0nPmb5r2FVltWw%2F8zM0AlVlyO2eXkHiscPYLTjVg%2BgDCHAo76rePZkd5CX5YnnCI%2BI0MFohAKY3VZmL9xVZa6ITfaOcCeN%2BiuZKunN2pEtQFVUAJK%2BoOb939iwzxT7hYT8pFbK4cy%2FDdgmDW2F%2BRY72mlTrWUaSL2H%2F1btZRm7JtkdGjdYjgx9DCRBh09igWfKUmT39V4lfcGrDK032QfEAxVbURQe3QOEr5IJ%2FQ%3D%3D#detail,https://img.alicdn.com/imgextra/i4/131563164/O1CN01vcXCfA1ZFA2yg8GAi_!!0-saturn_solar.jpg_360x360q90.jpg_.webp,True,False,福建,厦门
现货 nanamica GORE-TEX男士连帽羽绒服 防风保暖光电子 FW23新色,4818,0人付款,NAMESAKE,https://click.simba.taobao.com/cc_im?p=%D3%F0%C8%DE%B7%FE&s=284484784&k=921&e=MPy%2BQX2dTisO6sqziRfDYw%2FKn%2FYQvDCGyhiewU%2BXhAELsc%2BYP49ungfgtyMRdJUYa3EC9z0fV2N9oWIruUJD67L1d12CrXdrsnTEbrEBA%2F9khwh8Aje4PAr1SNvdTe6e2uZZP90tqYOzAXhd1Jm%2BUyZ8ncwNYsRGjl71H7CAujy0UfpmDEH2Gm4uzXysSTsIuV0e933q4Q0nkQTQrobZRJFBaShJCcTFWHZinAaCxyrFuA0C3JCzXLuD0xTPwytpPK2L0v1jSCReX8YaKNgaDxDebUge%2FP4iTDNUBV9rYnpoMGfb%2Fgc0lEqAoWAeovdnrOKdPYf9M65%2BpfCZdnvYYFtR8JxrW2dGUZ%2FDPz%2B79BaP6AIwn3DExPdkaS0m3cPl1QMhBMyS1l0%2FdhvbzVo6CP80W58NhAZLleZi13TsmmCUyQtW27eKk1IjO7qIYhnLhxhxkivIrcw%2FUeN5Yq5XbqMLhzAp7Ern76LUeTLYpC5cjIbWf1owQcNpVSlENBDOjbQi6mEk6tGMLk%2BKd0n%2Bl3sUl6ZrtjYF%2BXz9e92yTaHmS1oRi6zZ%2BC2LbgEl%2FIesXlmi4L0l7hXWftEySrr5fjTd0oum3pUc7fGMBc3YUpuL6vZYHIQ7jd8ZMkS98N9wcB8gxaHFV1V%2FqIRWUeOD9yXeRsCXyXA%2BnAVZVYClH6wqMmQc9oBBo%2BAtrUZkNLZ%2FU4Jo%2F03rPu%2BVo2IM0brs54P%2BQp5hEYLRoo1g5dfmW4ZWEQPQG8rcAWcVDbnLzJjMxXASpyXZg0Tse5%2FjrWEL8HX852BIDiQQzkd7ATQR5KLE6p7fwGy2kwB8BcjQ4a5fIS1ZQyk4oTzT%2BlFOGVOP79Inw7JZxKE3pZiekQlcWONIoLY2%2F%2F6vunvc1acmiN9Zo5zoOVAl4GNXjXbHecmwkw%3D%3D,https://click.simba.taobao.com/cc_im?p=%D3%F0%C8%DE%B7%FE&s=284484784&k=941&e=TvC7f7H1fHEO6sqziRfDYw%2FKn%2FYQvDCGyhiewU%2BXhAELsc%2BYP49ungfgtyMRdJUYa3EC9z0fV2MggBILYA2e%2FrL1d12CrXdrsnTEbrEBA%2F9khwh8Aje4PAr1SNvdTe6e2uZZP90tqYOzAXhd1Jm%2BUyZ8ncwNYsRGjl71H7CAujy0UfpmDEH2Gm4uzXysSTsIuV0e933q4Q0nkQTQrobZRJFBaShJCcTFWHZinAaCxyrFuA0C3JCzXLuD0xTPwytpPK2L0v1jSCReX8YaKNgaDxDebUge%2FP4iTDNUBV9rYnpoMGfb%2Fgc0lEqAoWAeovdnrOKdPYf9M65%2BpfCZdnvYYFtR8JxrW2dGUZ%2FDPz%2B79BbDW4CRDp1ZoMn60riU54l1NPOiPUHiJ%2F2NJFKrh6NsTFUR0tbsshReZR4JJxkZw5saDMo%2FC5oSrrZBbou9MoKuTwsT7Lyb65OXKjJWgMaP35BH8HZhtafgHVBKHDfCFQ9QGrSXuQFGCr%2F7g3qLjiX28Gzqtibhz6aPhcSn%2FLr0xEOUGAlM9H71dD7LEQasmMGIEBmp%2BkhQQEDJrNK2eBKHc0GShQLrUsnTGdkljpvRhLQcH3MqKvUfaCBlp7oJBbGAjoDL6iWcRJA4II9TKrkC08C1PZn0OHE5HFcYqn%2B21dhzcUOuCY21KG1VPVnmIH6Dwktcne6g5RSUKD64iE5L%2FOBsVcfFMxQ5yWEIvaA3lLHAEbuRxLY3uesRTVXMJNJ%2F814%2BjAMbyhGH%2BxTQ7MbyrRX7GJyfSwnYDx0NP4JAmmR658Sv8epxJVgCD1JKu9NAgcTvgapl%2B9ku6N0I6sxIUdzAQI61H0vpm0%2BrdzuMO%2FloYJOr4lV9sKuRCGd7uc4anDL4ldXrLFYwPD671gKkTwnX%2BlqujNO7MzHOZkKGOrXUrLWhTsjxCxJhCK1lIj4%3D#detail,https://img.alicdn.com/imgextra/i2/1172500025/O1CN01MdhELG1C3UnmxChNd_!!0-saturn_solar.jpg_360x360q90.jpg_.webp,False,True,浙江,杭州
R13 秋冬新品经典美式飞行夹克后背拉链多变造型宽松落肩,12700,1人付款,R13旗舰店,https://click.simba.taobao.com/cc_im?p=%D3%F0%C8%DE%B7%FE&s=284484784&k=1005&e=Q1oeUr7qfgkO6sqziRfDYw%2FKn%2FYQvDCGyhiewU%2BXhAELsc%2BYP49ungfgtyMRdJUYlznKkJgGN69ZvA3AR2d6M5BxrjABpfjwxC8H2ARq0lFkhwh8Aje4PAr1SNvdTe6e2uZZP90tqYOzAXhd1Jm%2BUyZ8ncwNYsRGjl71H7CAujy0UfpmDEH2Gm4uzXysSTsIuV0e933q4Q0nkQTQrobZRJFBaShJCcTFG9YCNJ7WUsbw17fbFbmYZ7a4FQoRBdcqhQjXgWI2ebZLMUr7JDR743fjG0Lu%2BMBuJ6iugFv2pKddfR%2FO4SW9s6%2BP7R2j4OE58DNqzLLj5fwHT8yQ1C1oNXUyLYLY33HVfaGQqucCU%2BB2cv%2FYfGNwR2J20wOpwloaT7DpUbLdhrJcZGFLMdEpr8a9E1v4S9L6DrWl0CPt0vIGLQVLR52gadEEkYhdfi%2BVLC0Cz3ySn7OC4sbyGk2mSH%2FPyA%2BeobB%2BMUV50sGQgb1mvJAg4DUsMtdKQ1Lgq12qT9%2FkN0umkE1Yo%2BN3azSDZgM4sCrHxTkTvvIF1N5LBPjs8GTgA%2Bcz%2Focg%2BJvj9aXqfopNfZevWkI9DKQxMps6%2Fn8M%2Fk%2Bf0xvve6%2Bp6HjdmGnrcI9V2VKcCiUYSKfQ9%2B1A%2B7mlDg3VmpKM3mCsxXPs5%2FOq%2BC8lo7mQeJmGgCxXCIgTR3Z4pmHw8%2FUFQL1lEhymDP6YUgtVRlG44YMbuZXnGmX6LHyCDSgtv0IyYCuIz87G%2FaFVFE%2BhdvOINCQb%2FCOJzM7VnPT7073JdhTpYAxfQLZ7TigWd52a4Bn89av%2BLrY2Hv4LxnLIsSRdchvwx2k2yMlwf1n6NA1AVqAJiyNDUDqo7OrYQ3cHyHgOzS%2BcTlYHT8yQ1C1oNaGLi6XvN%2B2cdUp5l%2Fh50zgqTfZBZdWDpfloYJOr4lV9sKuRCGd7uc4anDL4ldXrLFYwPD671gKkTwnX%2BlqujNO7MzHOZkKGOrXUrLWhTsjxOtUAFEKIRs8%3D,https://click.simba.taobao.com/cc_im?p=%D3%F0%C8%DE%B7%FE&s=284484784&k=1049&e=ywRrOILhLLAO6sqziRfDYw%2FKn%2FYQvDCGyhiewU%2BXhAELsc%2BYP49ungfgtyMRdJUYlznKkJgGN6%2FcJ%2BgPEHnVDZBxrjABpfjwxC8H2ARq0lFkhwh8Aje4PAr1SNvdTe6e2uZZP90tqYOzAXhd1Jm%2BUyZ8ncwNYsRGjl71H7CAujy0UfpmDEH2Gm4uzXysSTsIuV0e933q4Q0nkQTQrobZRJFBaShJCcTFG9YCNJ7WUsbw17fbFbmYZ7a4FQoRBdcqhQjXgWI2ebZLMUr7JDR743fjG0Lu%2BMBuJ6iugFv2pKddfR%2FO4SW9s6%2BP7R2j4OE58DNqzLLj5fwHT8yQ1C1oNTqlO%2BCyRr88zAThoePh9GuR9B5elb6RwmJ20wOpwloaJC4lSZrkWWbB6mkVP66UdeElswQcQ54CQ7GYLZnexOt58Ca05ZNQEQgMxAo8D6A3H0iuXg4RjjJ7%2B2gOxafcEV0Ax4%2BS1utwSYnXFkewF8%2B%2FY5Ttqz%2F7WvN11tMRBpY00%2FDt9fsVUMmbvJ0OQfVmZdobZnOeesR4qG4zsQTbM6Vw0XHTpPARx6Ma2JVGVum7fD34fVKIUZ%2FChUtrFAlRuq%2BRKz15Mkzqjn6KcgguTuswpXpbTiKmT%2FoorWl4Sjyz9Wr0nvPMO4zlpui51xkBO%2B5othP7sCbjTSS6nqHkEoc9R%2B98gQqXzOCDiC%2BqExOPaBSlNpPEJNrBKsOB4Ztk5kNC5Q0Nf70mQFA%2F0OvzZhzbOSacdkGxUCyRmrP9RzHdo47EOPD%2FVYqTT6XrcDZN%2BGt5EWpNZTEw7j%2FI2L7N7%2B0IMH0nPmb5r2FVltWw%2F8zM0AlVlyO2eXkHiscPYLTjVg%2BgDCHAo76rkqjk4iAOSplXmDJa6IOzBV19H87hJb2zcw%2BirWX%2Br3rrERx%2Be911tFU3Plbj2O%2Beg7evuRI5eOIOtaXQI%2B3S8qAVnyw%2FlA46%2BRY72mlTrWUaSL2H%2F1btZRm7JtkdGjdYjgx9DCRBh09igWfKUmT39V4lfcGrDK032QfEAxVbURQe3QOEr5IJ%2FQ%3D%3D,https://img.alicdn.com/imgextra/i4/3732375330/O1CN01QX0XUq1pFBvbkOu5c_!!0-saturn_solar.jpg_360x360q90.jpg_.webp,False,True,浙江,嘉兴
花花公子羽绒服男款冬季2023年新款御寒加厚保暖男士连帽休闲外套,158,200+人付款,PLOYBAY正品专柜,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWZ4KLGBSJwGqaCuhfHhkQJJkwfb3bkrhCjdE8UrT2BiXY,https://item.taobao.com/item.htm?id=747602687896&ns=1&abbucket=11#detail,https://g-search3.alicdn.com/img/bao/uploaded/i4/i4/2215149124297/O1CN01t125jC1hc4n9bCjRI_!!2215149124297.jpg_360x360q90.jpg_.webp,True,True,浙江,杭州
【直播专享】鸭鸭情侣羽绒服90鹅绒新品冬季长款加厚连帽保暖外套,829,200+人付款,鸭鸭官方旗舰店,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWKPMpGHHXwsoKaNSiF6sLCTkYbQmeqWFPvvfNMDsSczJu,https://detail.tmall.com/item.htm?id=749848911241&ns=1&abbucket=11,https://g-search2.alicdn.com/img/bao/uploaded/i4/i2/925814798/O1CN01Z2koGb1lJXDq6k0Lx_!!0-item_pic.jpg_360x360q90.jpg_.webp,True,True,浙江,嘉兴
鸭鸭男士羽绒服2023年冬季中长款连帽时尚休闲百搭保暖外套Y,499,13人付款,鸭鸭官方旗舰店,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWKPMpGHHXwsoKaNSiF6sLCTkYbQmeqWFPvvfNMDsSczJu,https://detail.tmall.com/item.htm?id=741986888112&ns=1&abbucket=11,https://picasso.alicdn.com/imgextra/O1CNA1M6e5Xl1lJXDviLNIe_!!925814798-0-psf.jpg_360x360q90.jpg_.webp,True,True,浙江,嘉兴
白鸭绒羽绒服女冬中长款2023年新款冬季爆款时尚真大毛领加厚外套,338,300+人付款,芭斯瑞旗舰店,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWZuHtygPGWLbUmFynhgTegJiiq5UAbBDV3GwYFpYC6E8B,https://detail.tmall.com/item.htm?id=628136666125&ns=1&abbucket=11,https://g-search3.alicdn.com/img/bao/uploaded/i4/i1/2090278846/O1CN01m8eSG52FDWDo7DERR_!!0-item_pic.jpg_360x360q90.jpg_.webp,True,True,福建,泉州
李宁女子长羽绒服2023冬季新品防泼水抗静电宽松鸭绒保暖AYMT100,739,100+人付款,乐购运动正品店,https://store.taobao.com/shop/view_shop.htm?appUid=RAzN8HWPzuA5DxXxKLB5y3Km6JqHhbcmpPBu1JHE3o1NhFq49C5,https://item.taobao.com/item.htm?id=745298050089&ns=1&abbucket=11#detail,https://g-search3.alicdn.com/img/bao/uploaded/i4/i1/292226252/O1CN01xje6wV1w3T61YNsnh_!!292226252.jpg_360x360q90.jpg_.webp,True,True,江苏,南京
